event_id,pilot_mmsi,vessel_mmsi,pilot_ship_name,vessel_ship_name,vessel_ship_type_class,traffic_direction,start_time,meeting_time,end_time,duration_min,meeting_lat,meeting_lon,centroid_lat,centroid_lon,transfer_zone_class,inside_static_zone,inside_embark_zone,inside_disembark_zone,min_distance_m,avg_distance_m,max_distance_m,min_antenna_distance_m,avg_antenna_distance_m,min_center_distance_m,min_domain_clearance_m,avg_rel_speed_kn,avg_heading_diff_deg,course_aligned_share,speed_similar_share,boarding_operation_share,dominant_rule_tag,confidence_score,likely_transfer,escort_phase_duration_min,approach_phase_duration_min,alongside_phase_duration_min,separation_phase_duration_min,opening_distance_5min_after_transfer_m,opening_rate_m_per_min,surrounding_vessel_count_0_5nm,surrounding_vessel_count_1_0nm,nearest_third_vessel_mmsi,nearest_third_vessel_distance_m,nearest_third_vessel_center_cpa_m,nearest_third_vessel_cpa_m,nearest_third_vessel_hull_cpa_m,nearest_third_vessel_domain_clearance_m,nearest_third_vessel_tcpa_min,collision_risk_score,collision_risk_class,depth_m,depth_source,vessel_draft_m,pilot_draft_m,ukc_m,ukc_ratio,ukc_risk_class,in_fairway,fairway_name,dist_to_fairway_edge_m,dist_to_nearest_buoy_m,nearest_buoy_name,nearest_buoy_type,dist_to_breakwater_m,dist_to_restricted_area_m,sea_room_score,navigation_support_score,wind_speed_mps,wind_dir_deg,wave_height_m,visibility_km,tide_height_m,current_speed_kn,current_dir_deg,weather_exposure_score,shelter_score,night_day_flag,local_hour_kst,transfer_side_exposure,escape_corridor_availability,distance_to_open_sea_route_m,time_to_conflict_if_aborted_min,domain_overlap_fixed_hazards,transfer_feasibility_score,go_no_go,go_no_go_reason,required_ship_domain_m2,available_sea_room_m2,domain_clearance_ratio,emergency_turn_feasible,emergency_escape_route_feasible,mob_recovery_feasible,trajectory_restoration_feasible
INT_440104800_636018572_20231129_0020,440104800,636018572,YUNG CHANG 3 HO,MSC ELISA XIII,Cargo,inbound,2023-11-29 00:20:01+00:00,2023-11-29 00:20:01+00:00,2023-11-29 00:33:34+00:00,13.55,35.050313627532915,128.7850876173057,35.05840648754924,128.7872816150953,study_area_other,False,False,False,0.0,94.4805484833304,433.1429565503309,27.772903122900967,247.65408803547143,33.22398615519389,-269.0289535629589,0.5644261255548509,25.432276474318325,0.8351299936588459,1.0,0.0,course_aligned_speed_similar,0.8281110494610019,True,2.71,6.1,2.03,2.71,,,58.0,85.0,440150940,35.597356079477805,543.6010509860776,242.40958525440658,383.79871175293454,280.29871175293454,1.352722694636329,6.159306380674931,medium,17.4,enc_geojson,14.100000381469727,0.0,3.299999618530272,0.23404251980497418,caution,False,KR5G3A44_NAVLNE,410.85496096947355,339.75039700021927,Busan New Port East Breakwater West Light,breakwater_light,339.75039700021927,,0.0,0.5952193385374035,5.8,279.0,0.9,,,,,0.736,0.9320499205999562,day,9,unknown,,,1.352722694636329,possible,0.8281110494610019,review,hazard_overlap_possible;collision_risk_medium;ukc_caution;limited_sea_room,841670.3710085487,1616304.181337737,1.920352951715489,True,False,False,False
INT_440016540_215561000_20231129_0040,440016540,215561000,SAMHO T-9,VIRGO,Cargo,inbound,2023-11-29 00:40:50+00:00,2023-11-29 00:41:12+00:00,2023-11-29 00:52:11+00:00,11.35,35.04831964191435,128.78474419214814,35.05938489553662,128.78662451686424,study_area_other,False,False,False,0.0,112.2592041333551,423.3245968220763,22.394789089907093,234.78009725803057,18.77930051484488,-208.66349051720633,0.8054421768707483,15.29829931972789,0.8707482993197279,1.0,0.0,course_aligned_speed_similar,0.8168590325018895,True,2.27,5.11,1.7,2.27,,,54.0,176.0,440013330,326.17132676540916,116.39485022306282,-93.51856846372637,179.3669251848073,108.61692518480729,-0.7202616092320567,5.8910686278678055,high,17.9,enc_geojson,11.699999809265137,0.0,6.200000190734862,0.5299145548553882,safe,False,KR5G3A44_NAVLNE,280.86054330715524,249.32454716004273,Busan New Port East Breakwater West Light,breakwater_light,249.32454716004273,,0.0,0.5709978363657056,5.8,279.0,0.9,,,,,0.736,0.9501350905679915,day,9,unknown,,,-0.7202616092320567,possible,0.8168590325018895,no_go,collision_risk_high;too_close_breakwater,441236.68819668645,1616304.181337737,3.663122819508722,True,False,False,False
INT_440132580_636016242_20231129_0052,440132580,636016242,NO.307 DAE RYONG,YM MODESTY,Cargo,inbound,2023-11-29 00:52:56+00:00,2023-11-29 00:55:23+00:00,2023-11-29 01:08:46+00:00,15.833333333333334,35.04980609383102,128.78133704422115,35.06038372021018,128.78188955506758,study_area_other,False,False,False,0.0,96.91218138033176,486.1362571975003,12.755044203809351,232.75836357279996,5.345225588640587,-232.8260346337127,0.8649949647532731,13.093111782477338,0.8610271903323263,0.7371601208459214,0.0,course_aligned_speed_similar,0.8389338452500839,True,3.17,7.12,2.38,3.16,,,117.0,185.0,440320000,74.56197872511531,14.065483371266279,-246.79311035500683,0.0,-130.14911059162327,0.6198967000056209,6.360089774360284,high,18.5,enc_geojson,11.5,0.0,7.0,0.6086956521739131,safe,False,KR5G3A44_RECTRC,9.639307191032584,593.2510561256196,Busan New Port East Breakwater West Light,breakwater_light,593.2510561256196,,0.0,0.6487147590411957,5.8,279.0,0.9,,,,,0.736,0.8813497887748761,day,9,unknown,,,0.6198967000056209,none,0.8389338452500839,no_go,collision_risk_high,535729.5120313603,1616304.181337737,3.0170153875023455,True,False,False,False
INT_440700180_352153000_20231129_0300,440700180,352153000,BARO ONE,SONGYUNHE,Cargo,inbound,2023-11-29 03:00:02+00:00,2023-11-29 03:01:15+00:00,2023-11-29 03:14:53+00:00,14.85,35.05337571539966,128.78469992686954,35.06183100195556,128.790155985695,study_area_other,False,False,False,0.0,154.2617438120487,494.8443518296132,3.524438450612346,245.74181878973312,16.00600918604959,-157.20860622840866,0.6811268579329415,19.818665744901484,0.6750777739370896,1.0,0.0,course_aligned_speed_similar,0.8271543812651228,True,2.97,6.68,2.23,2.97,,,77.0,86.0,440028270,278.3709493557604,25.359011977209036,-136.4704386301147,133.06738891393292,75.06738891393292,0.7983040857784478,5.755741444339995,high,17.8,enc_geojson,6.699999809265137,0.0,11.100000190734864,1.6567164935415608,safe,False,KR5G3A44_RECTRC,518.5222959690157,653.5646233581124,Busan New Port East Breakwater West Light,breakwater_light,653.5646233581124,,0.0,0.5808636938707978,7.9,293.0,1.0,,,,,0.663,0.8692870753283775,day,12,unknown,,,0.7983040857784478,none,0.8271543812651228,no_go,collision_risk_high,212723.52175987206,1616304.181337737,7.598145085066164,True,False,False,False
INT_440132580_477947700_20231129_0632,440132580,477947700,NO.307 DAE RYONG,COSCO FOS,Cargo,inbound,2023-11-29 06:32:40+00:00,2023-11-29 06:45:03+00:00,2023-11-29 06:46:33+00:00,13.883333333333333,35.06898497382494,128.81814206467885,35.06941463915513,128.8176127914763,study_area_other,False,False,False,0.0,35.442097825603014,375.2278359827783,151.75458966706086,172.51504827272134,113.14384827476928,-101.39110012176656,1.4565345080763583,75.68531571218796,0.3480176211453744,0.0,0.697503671071953,boarding_operation,0.6514556820035895,True,2.78,6.25,2.08,2.77,,,35.0,41.0,440320000,168.902704253646,122.99133757943821,-114.23094432101743,0.0,-114.23115736725939,,5.3126805986842704,high,15.3,enc_geojson,9.699999809265137,0.0,5.600000190734864,0.5773196186443137,safe,False,KR5G3A44_NAVLNE,948.7497086360352,3216.156195309692,Busan New Port East Breakwater East Light,breakwater_light,3216.156195309692,,0.0,0.3235000388485286,3.7,333.0,0.8,,,,,0.8089999999999999,0.35676876093806154,day,15,unknown,,,,none,0.6514556820035895,no_go,collision_risk_high,428016.8663103806,1616304.181337737,3.776262826441186,True,False,False,False
INT_440008040_574002930_20231129_0650,440008040,574002930,SIN SUN DAE,TAN CANG GLORY,Cargo,inbound,2023-11-29 06:50:06+00:00,2023-11-29 06:53:18+00:00,2023-11-29 07:14:53+00:00,24.783333333333335,34.96929101775376,128.82197401551892,35.00045402519009,128.8033521586905,study_area_other,True,True,False,0.0,267.0418535682209,499.75294143763256,8.424267336113724,359.27771516572125,15.660215716072011,-125.26002606461392,4.454803493449781,89.42074235807858,0.4192139737991266,0.7074235807860262,0.0,speed_similar_only,0.6761771894711305,True,4.96,11.15,3.72,4.95,,,11.0,140.0,371793000,484.9518550268985,487.3956531249315,271.20599414239365,346.35242881874194,274.85242881874194,0.718694582109919,5.946238601290227,medium,34.0,enc_geojson,5.800000190734863,0.0,28.199999809265137,4.862068772741226,safe,False,KR5G3E22_TSSBND,991.1991717937602,9115.91094477819,Busan New Port East Breakwater East Light,breakwater_light,9115.91094477819,,0.0,0.3178401104274986,3.7,333.0,0.8,,,,,0.8089999999999999,0.0,day,15,unknown,,,0.718694582109919,none,0.6761771894711305,review,collision_risk_medium;limited_sea_room,111143.2648986997,1616304.181337737,14.542529255469503,True,False,False,False
INT_440008040_371793000_20231129_0650,440008040,371793000,SIN SUN DAE,A HOUOU,Cargo,inbound,2023-11-29 06:50:24+00:00,2023-11-29 06:50:24+00:00,2023-11-29 07:09:57+00:00,19.55,34.975718462098406,128.8146729784864,35.00509733391311,128.79943111847092,study_area_other,True,True,False,0.0,267.5753752183483,499.237444225581,7.99402078218645,362.0033425658483,9.762176734170522,-146.49743560360923,6.765982203969883,26.611498973305956,0.784394250513347,0.3949349760438056,0.0,course_aligned_only,0.7118706650695871,True,3.91,8.8,2.93,3.91,,,47.0,151.0,574002930,453.16096401814406,449.055916342101,232.86625735956312,306.19296053635475,234.69296053635475,-0.5503152185238914,5.742438511399514,medium,31.0,enc_geojson,9.899999618530273,0.0,21.100000381469727,2.1313132519698192,safe,False,KR5G3E22_NAVLNE,196.02728181981067,8254.797684989928,Busan New Port East Breakwater East Light,breakwater_light,8254.797684989928,,0.0,0.42386302909069196,3.7,333.0,0.8,,,,,0.8089999999999999,0.0,day,15,unknown,,,-0.5503152185238914,none,0.7118706650695871,review,collision_risk_medium;limited_sea_room,147083.08485576694,1616304.181337737,10.989055491477638,True,False,False,False
INT_440008040_440642000_20231129_0657,440008040,440642000,SIN SUN DAE,PANSTAR GENIE,Cargo,inbound,2023-11-29 06:57:25+00:00,2023-11-29 06:57:25+00:00,2023-11-29 07:08:11+00:00,10.766666666666667,34.99023618033944,128.8105347962471,35.014726461584885,128.79656534184338,study_area_other,False,False,False,239.9305134638033,440.6982085496075,499.62540045721727,352.7383961300668,552.444974688506,346.81510666848925,184.6805134638033,7.999342105263159,10.325657894736846,1.0,0.0,0.0,course_aligned_only,0.4647477408983262,False,2.15,4.85,1.62,2.15,,,48.0,99.0,371793000,326.11798892523353,214.17528716418255,-23.228723242355358,1184.002351905124,1105.502351905124,-10.21721841155685,5.845620314322266,high,37.0,enc_geojson,6.599999904632568,0.0,30.40000009536743,4.606060687066002,safe,False,KR5G3E22_NAVLNE,91.3521239578347,6597.066780914645,Busan New Port East Breakwater East Light,breakwater_light,6597.066780914645,,0.0,0.43781971680562204,3.7,333.0,0.8,,,,,0.8089999999999999,0.0,day,15,unknown,,,-10.21721841155685,none,0.2323738704491631,no_go,collision_risk_high,162866.44634740206,1616304.181337737,9.924107866208866,True,False,False,False
INT_440700180_440013330_20231129_0718,440700180,440013330,BARO ONE,PILOT.TAEJONGDAE,Other_Reserved,inbound,2023-11-29 07:18:05+00:00,2023-11-29 07:18:05+00:00,2023-11-29 07:30:14+00:00,12.15,35.050002162139535,128.78669775728372,35.049442150321596,128.78639459320516,study_area_other,False,False,False,78.59028397890548,303.257052300063,499.7129490065461,101.42993634563548,322.6787618943194,100.44665552580469,56.090283978905475,10.946492434663,41.05680880330124,0.8019257221458047,0.1980742778541953,0.0,course_aligned_only,0.5362752962181894,False,2.43,5.47,1.82,2.43,,,75.0,371.0,371793000,360.7320245825713,722.373092735389,596.4077008400775,696.6864108816433,653.9364108816433,1.477038619224756,5.277382233646808,low,10.2,enc_geojson,6.0,0.0,4.199999999999999,0.6999999999999998,caution,False,KR5G3A44_NAVLNE,557.7508296035766,238.6904779609054,Busan New Port East Breakwater West Light,breakwater_light,238.6904779609054,,0.0,0.5358514763927056,3.9,309.0,0.7,,,,,0.813,0.9522619044078189,day,16,unknown,,,1.477038619224756,possible,0.2681376481090947,no_go,too_close_breakwater,760.26542216873,1616304.181337737,2125.9735537190086,True,False,False,False
INT_440700180_574002930_20231129_0722,440700180,574002930,BARO ONE,TAN CANG GLORY,Cargo,inbound,2023-11-29 07:22:45+00:00,2023-11-29 07:23:45+00:00,2023-11-29 07:37:05+00:00,14.333333333333334,35.048425221399526,128.7847731020754,35.059156173439945,128.78752410483216,study_area_other,False,False,False,0.0,147.67817428220786,498.43164322070334,6.816981857967603,220.74496912199317,5.994518383828743,-128.58612025029677,0.7948065712771596,8.919554848966614,0.90302066772655,0.9650238473767886,0.0,course_aligned_speed_similar,0.8545495053877408,True,2.87,6.45,2.15,2.86,,,215.0,572.0,440013330,108.66452821048324,133.62416981264113,22.998148474423417,85.3475112537612,47.5975112537612,-0.11935126853235921,5.923511153935429,high,17.9,enc_geojson,5.800000190734863,0.0,12.099999809265135,2.086206795060822,safe,False,KR5G3A44_NAVLNE,288.82151092651645,248.98429295727564,Busan New Port East Breakwater West Light,breakwater_light,248.98429295727564,,0.0,0.5699930830502519,3.9,309.0,0.7,,,,,0.813,0.9502031414085449,day,16,unknown,,,-0.11935126853235921,possible,0.8545495053877408,no_go,collision_risk_high;too_close_breakwater,111143.2648986997,1616304.181337737,14.542529255469503,True,False,False,False
