event_id,pilot_mmsi,vessel_mmsi,pilot_ship_name,vessel_ship_name,vessel_ship_type_class,traffic_direction,start_time,meeting_time,end_time,duration_min,meeting_lat,meeting_lon,centroid_lat,centroid_lon,transfer_zone_class,inside_static_zone,inside_embark_zone,inside_disembark_zone,min_distance_m,avg_distance_m,max_distance_m,min_antenna_distance_m,avg_antenna_distance_m,min_center_distance_m,min_domain_clearance_m,avg_rel_speed_kn,avg_heading_diff_deg,course_aligned_share,speed_similar_share,boarding_operation_share,dominant_rule_tag,confidence_score,likely_transfer,escort_phase_duration_min,approach_phase_duration_min,alongside_phase_duration_min,separation_phase_duration_min,opening_distance_5min_after_transfer_m,opening_rate_m_per_min,surrounding_vessel_count_0_5nm,surrounding_vessel_count_1_0nm,nearest_third_vessel_mmsi,nearest_third_vessel_distance_m,nearest_third_vessel_center_cpa_m,nearest_third_vessel_cpa_m,nearest_third_vessel_hull_cpa_m,nearest_third_vessel_domain_clearance_m,nearest_third_vessel_tcpa_min,collision_risk_score,collision_risk_class,depth_m,depth_source,vessel_draft_m,pilot_draft_m,ukc_m,ukc_ratio,ukc_risk_class,in_fairway,fairway_name,dist_to_fairway_edge_m,dist_to_nearest_buoy_m,nearest_buoy_name,nearest_buoy_type,dist_to_breakwater_m,dist_to_restricted_area_m,sea_room_score,navigation_support_score,wind_speed_mps,wind_dir_deg,wave_height_m,visibility_km,tide_height_m,current_speed_kn,current_dir_deg,weather_exposure_score,shelter_score,night_day_flag,local_hour_kst,transfer_side_exposure,escape_corridor_availability,distance_to_open_sea_route_m,time_to_conflict_if_aborted_min,domain_overlap_fixed_hazards,transfer_feasibility_score,go_no_go,go_no_go_reason,required_ship_domain_m2,available_sea_room_m2,domain_clearance_ratio,emergency_turn_feasible,emergency_escape_route_feasible,mob_recovery_feasible,trajectory_restoration_feasible
INT_440155260_477107200_20240129_0000,440155260,477107200,JONGHAP65HO,COSCO PACIFIC,Cargo,outbound,2024-01-29 00:00:13+00:00,2024-01-29 00:00:13+00:00,2024-01-29 00:24:53+00:00,24.666666666666668,35.06669394711686,128.80092395566817,35.06638733372959,128.801045246126,study_area_other,False,False,False,0.0,0.0,0.0,85.94537043138993,95.15444790874636,108.20354483008887,-195.5507854502529,0.2572649572649573,27.36153846153846,0.717948717948718,0.0,0.4957264957264957,course_aligned_only,0.8203301282051283,True,13.57,4.93,3.7,2.47,,,108.0,143.0,440400610,226.68625817114034,257.44871349905253,-46.305616781289245,69.49277151275385,-32.757228487246095,1.8216037677484886,6.3825052053350175,high,16.3,enc_geojson,13.699999809265137,0.0,2.600000190734864,0.18978103846224265,caution,False,KR5G3A44_NAVLNE,388.8443815301926,2178.7639978434927,Busan New Port East Breakwater East Light,breakwater_light,2178.7639978434927,,0.0,0.4350267494887255,,,,,,,,1.0,0.5642472004313015,day,9,unknown,,,1.8216037677484886,none,0.8203301282051283,no_go,collision_risk_high,765298.2535997807,1616304.181337737,2.1119925123767462,True,False,False,False
INT_440112210_477107200_20240129_0000,440112210,477107200,KOREA NO.1,COSCO PACIFIC,Cargo,outbound,2024-01-29 00:00:37+00:00,2024-01-29 00:06:40+00:00,2024-01-29 00:55:32+00:00,54.916666666666664,35.06648516389355,128.80255232686142,35.06646214568455,128.80261565367817,study_area_other,False,False,False,0.0,7.217022247597551,44.604594334341726,155.97266166911427,178.84563085303142,173.42885562004955,-130.32547466029223,0.4814814814814816,31.76111111111111,0.6851851851851852,0.0,0.5185185185185185,boarding_operation,0.8086913580246915,True,30.2,10.98,8.24,5.5,,,231.0,281.0,440400610,99.27655545103775,50.3569974596794,-253.39733282066237,0.0,-192.51855123947772,5.14556242475688,6.051554660350661,high,16.9,enc_geojson,13.699999809265137,0.0,3.200000190734862,0.23357665950993242,caution,False,KR5G3A44_NAVLNE,484.9238869400271,2205.3189941076707,Busan New Port East Breakwater East Light,breakwater_light,2205.3189941076707,,0.0,0.4177903160567179,,,,,,,,1.0,0.5589362011784659,day,9,unknown,,,5.14556242475688,none,0.8086913580246915,no_go,collision_risk_high,765298.2535997807,1616304.181337737,2.1119925123767462,True,False,False,False
INT_440116550_338459000_20240129_0119,440116550,338459000,212 HWANG RYONG,CMA CGM HERODOTE,Cargo,inbound,2024-01-29 01:19:09+00:00,2024-01-29 01:19:29+00:00,2024-01-29 02:05:40+00:00,46.516666666666666,35.0552790048539,128.78523640764172,35.06695278054606,128.8007664252465,study_area_other,False,False,False,0.0,78.07359551216089,499.36143313987543,1.4145717719714357,138.95494013094012,5.885661648805754,-136.30386426976935,0.6262058570198105,15.70904392764858,0.7618432385874246,0.3781223083548665,0.3919035314384151,boarding_operation,0.8591923898219925,True,9.3,20.93,6.98,9.31,,,36.0,161.0,440013330,21.450404824169258,38.21470008595658,-100.55155916266686,22.777262835526543,-24.222737164473443,-0.10201682341818413,5.793707615467125,high,17.2,enc_geojson,7.800000190734863,0.0,9.399999809265136,1.2051281512057928,safe,False,KR5G3A44_RECTRC,663.5747754743913,739.7240510296148,Busan New Port West Breakwater Light,breakwater_light,739.7240510296148,,0.0,0.5615233632700812,,,,,,,,1.0,0.852055189794077,day,10,unknown,,,-0.10201682341818413,none,0.8591923898219925,no_go,collision_risk_high,181584.05537749003,1616304.181337737,8.901134948096887,True,False,False,False
INT_440116550_440155010_20240129_0135,440116550,440155010,212 HWANG RYONG,YU SUNG HO,Tanker,outbound,2024-01-29 01:35:00+00:00,2024-01-29 01:35:00+00:00,2024-01-29 02:04:59+00:00,29.983333333333334,35.06912727258715,128.8033906586943,35.068222408482924,128.80509628993246,study_area_other,False,False,False,323.29758136476516,445.0445675734597,493.5443727452464,343.56223209322457,465.8412694017798,346.3145290865119,304.09758107866287,1.1559151785714286,40.610993303571426,0.3766741071428571,0.0,0.890625,boarding_operation,0.576131802743641,True,16.49,6.0,4.5,2.99,,,188.0,307.0,338459000,12.843405175229426,223.70423824947886,66.54605191394938,149.02044894374504,91.82044865764274,-1.056032679223831,5.911007880302108,high,17.6,enc_geojson,0.0,0.0,17.6,,safe,False,KR5G3A44_NAVLNE,255.66615429093824,2507.155562798811,Busan New Port East Breakwater East Light,breakwater_light,2507.155562798811,,0.0,0.4159111794278749,,,,,,,,1.0,0.49856888744023786,day,10,unknown,,,-1.056032679223831,none,0.576131802743641,no_go,collision_risk_high,4247.4332676534,1616304.181337737,380.53668639053257,True,False,False,False
INT_440016540_440153850_20240129_0147,440016540,440153850,SAMHO T-9,12CHUNGKYUNG,Tanker,outbound,2024-01-29 01:47:23+00:00,2024-01-29 01:56:13+00:00,2024-01-29 01:59:23+00:00,12.0,35.046864169800074,128.7800073550364,35.05466169736287,128.78090067141983,study_area_other,False,False,False,41.09668504475277,375.0574329401955,499.7004772877384,63.70928472892761,402.15129145199745,67.82693451551047,17.096685044752768,1.8325059101654848,26.275295508274233,0.6442080378250591,0.9846335697399528,0.0,course_aligned_speed_similar,0.740416571978139,True,6.6,2.4,1.8,1.2,,,64.0,120.0,440838000,355.8738693688863,387.0623768975453,167.33519256505357,501.91678635082417,426.16678635082417,-0.9059731123526987,5.596189945100626,medium,17.4,enc_geojson,0.0,0.0,17.4,,safe,False,KR65896D_RECTRC,264.8582166457172,687.5924754173265,Busan New Port East Breakwater West Light,breakwater_light,687.5924754173265,,0.0,0.6146855711139044,,,,,,,,1.0,0.8624815049165347,day,10,unknown,,,-0.9059731123526987,none,0.740416571978139,review,collision_risk_medium;limited_sea_room,3619.1147369354417,1616304.181337737,446.6020833333334,True,False,False,False
INT_440016540_440838000_20240129_0155,440016540,440838000,SAMHO T-9,KMTC CHENNAI,Cargo,inbound,2024-01-29 01:55:34+00:00,2024-01-29 01:57:13+00:00,2024-01-29 02:45:53+00:00,50.31666666666667,35.04553432274828,128.7836272900717,35.061242445961255,128.7904433489497,study_area_other,False,False,False,0.0,72.80420157639588,466.4785291754921,11.449803174704874,171.0775323709631,11.530726145767792,-212.9267076574816,0.5960017969451932,17.15963611859838,0.8638814016172507,0.4570979335130278,0.1686882300089847,course_aligned_speed_similar,0.8653758423180592,True,10.06,22.64,7.55,10.07,,,61.0,115.0,440153850,311.27429403292666,376.07345520751176,156.34627087502005,232.12732640534765,156.37732640534765,-0.008098149819012086,6.158638976247744,medium,18.2,enc_geojson,11.399999618530273,0.0,6.800000381469726,0.5964912814923765,safe,False,KR5G3A44_NAVLNE,35.24283963913035,438.8267824065235,Busan New Port East Breakwater West Light,breakwater_light,438.8267824065235,,0.0,0.6453009547147827,,,,,,,,1.0,0.9122346435186953,day,10,unknown,,,-0.008098149819012086,possible,0.8653758423180592,review,hazard_overlap_possible;collision_risk_medium;limited_sea_room,428016.8663103806,1616304.181337737,3.776262826441186,True,False,False,False
INT_440016540_440013330_20240129_0220,440016540,440013330,SAMHO T-9,PILOT.TAEJONGDAE,Other_Reserved,outbound,2024-01-29 02:20:03+00:00,2024-01-29 02:38:14+00:00,2024-01-29 02:44:52+00:00,24.816666666666663,35.065983205049974,128.79733360919337,35.066844745826224,128.79681267219834,study_area_other,False,False,False,66.88057116661277,199.1075516152172,423.0933844005778,87.50286676150488,217.0967098911374,86.81169776286617,48.88057116661278,2.110174809502465,71.21035410129986,0.2846257283729269,0.0,0.8229493500672345,boarding_operation,0.6643511258990661,True,13.65,4.96,3.72,2.49,,,185.0,228.0,440838000,30.308828857005057,92.21847847848689,-114.7095829795005,0.0,-114.70965464249463,,5.068846610348718,high,16.7,enc_geojson,6.0,0.0,10.7,1.7833333333333332,safe,False,KR5G3A44_RECTRC,295.7122894937145,1921.6102228621105,Busan New Port West Breakwater Light,breakwater_light,1921.6102228621105,,0.0,0.490303324257153,,,,,,,,1.0,0.615677955427578,day,11,unknown,,,,none,0.6643511258990661,no_go,collision_risk_high,760.26542216873,1616304.181337737,2125.9735537190086,True,False,False,False
INT_440016540_477107200_20240129_0220,440016540,477107200,SAMHO T-9,COSCO PACIFIC,Cargo,inbound,2024-01-29 02:20:13+00:00,2024-01-29 02:44:02+00:00,2024-01-29 02:44:13+00:00,24.0,35.06627223531889,128.79875471819764,35.06591659729017,128.79920788010602,study_area_other,False,False,False,157.9290539870693,275.81098809103355,336.65173245354754,425.9875893226816,453.65088310595746,348.1685361702049,57.17905398706933,0.5363636363636365,35.31666666666667,0.3787878787878788,0.0,0.6363636363636364,boarding_operation,0.6803768268670177,True,4.8,10.8,3.6,4.8,,,172.0,230.0,440013330,36.80985074759766,201.29556402718487,-72.16454581068871,27.728181040384555,-64.02181895961544,0.138784580082497,6.495878795328758,high,16.0,enc_geojson,13.699999809265137,0.0,2.3000001907348633,0.16788322793839766,caution,False,KR5G3A44_RECTRC,331.79384780906486,2052.5109775787414,Busan New Port West Breakwater Light,breakwater_light,2052.5109775787414,,0.0,0.46367565736233446,,,,,,,,1.0,0.5894978044842517,day,11,unknown,,,0.138784580082497,none,0.6803768268670177,no_go,collision_risk_high,765298.2535997807,1616304.181337737,2.1119925123767462,True,False,False,False
INT_440016540_440155010_20240129_0220,440016540,440155010,SAMHO T-9,YU SUNG HO,Tanker,inbound,2024-01-29 02:20:43+00:00,2024-01-29 02:27:44+00:00,2024-01-29 02:44:13+00:00,23.5,35.0662967719288,128.7993885994346,35.066374725724415,128.79928092996988,study_area_other,False,False,False,424.3569385144806,442.638032213772,470.21552734959545,455.0162506314367,471.73197336409936,452.47999191153775,396.1569382283783,0.4832460732984293,40.66832460732985,0.5287958115183246,0.0,0.5471204188481675,boarding_operation,0.5279834954137084,False,4.7,10.58,3.52,4.7,,,210.0,213.0,440838000,176.899404577005,422.95569741806855,197.63570887317513,277.586684143394,197.6366838572917,,5.062603767214599,medium,16.8,enc_geojson,0.0,0.0,16.8,,safe,False,KR5G3A44_NAVLNE,358.46919889075565,2098.7933785081214,Busan New Port East Breakwater East Light,breakwater_light,2098.7933785081214,,0.0,0.45240521039654563,,,,,,,,1.0,0.5802413242983757,day,11,unknown,,,,none,0.2639917477068542,review,collision_risk_medium;limited_sea_room;detection_not_confirmed,4247.4332676534,1616304.181337737,380.53668639053257,True,False,False,False
INT_440005000_256095000_20240129_0306,440005000,256095000,YUNG CHANG T-1,CMA CGM VERDI,Cargo,inbound,2024-01-29 03:06:57+00:00,2024-01-29 03:08:30+00:00,2024-01-29 04:14:56+00:00,67.98333333333333,35.04490071502113,128.78476490183772,35.063939571263326,128.80184911193518,study_area_other,False,False,False,0.0,69.24585855149734,499.1681325313539,0.7566581729229408,175.9535645752883,25.728808479396385,-209.40530276715975,0.5008202946984658,30.621570712441137,0.6439313382956099,0.4918730062281634,0.4435667628740696,boarding_operation,0.8442451537630598,True,13.6,30.59,10.2,13.59,,,57.0,116.0,440400610,551.2540589969714,463.38933937498,214.45249769858924,311.06651594900063,227.06651594900063,0.27964617360942007,6.152131047866723,medium,17.8,enc_geojson,8.0,0.0,9.8,1.225,safe,False,KR5G3A44_NAVLNE,119.22637643879939,417.1905387159863,Busan New Port East Breakwater West Light,breakwater_light,417.1905387159863,,0.0,0.6341031498081601,,,,,,,,1.0,0.9165618922568027,day,12,unknown,,,0.27964617360942007,possible,0.8442451537630598,review,hazard_overlap_possible;collision_risk_medium;limited_sea_room,478627.92395971215,1616304.181337737,3.3769533711405173,True,False,False,False
