event_id,pilot_mmsi,vessel_mmsi,pilot_ship_name,vessel_ship_name,vessel_ship_type_class,traffic_direction,start_time,meeting_time,end_time,duration_min,meeting_lat,meeting_lon,centroid_lat,centroid_lon,transfer_zone_class,inside_static_zone,inside_embark_zone,inside_disembark_zone,min_distance_m,avg_distance_m,max_distance_m,min_antenna_distance_m,avg_antenna_distance_m,min_center_distance_m,min_domain_clearance_m,avg_rel_speed_kn,avg_heading_diff_deg,course_aligned_share,speed_similar_share,boarding_operation_share,dominant_rule_tag,confidence_score,likely_transfer,escort_phase_duration_min,approach_phase_duration_min,alongside_phase_duration_min,separation_phase_duration_min,opening_distance_5min_after_transfer_m,opening_rate_m_per_min,surrounding_vessel_count_0_5nm,surrounding_vessel_count_1_0nm,nearest_third_vessel_mmsi,nearest_third_vessel_distance_m,nearest_third_vessel_center_cpa_m,nearest_third_vessel_cpa_m,nearest_third_vessel_hull_cpa_m,nearest_third_vessel_domain_clearance_m,nearest_third_vessel_tcpa_min,collision_risk_score,collision_risk_class,depth_m,depth_source,vessel_draft_m,pilot_draft_m,ukc_m,ukc_ratio,ukc_risk_class,in_fairway,fairway_name,dist_to_fairway_edge_m,dist_to_nearest_buoy_m,nearest_buoy_name,nearest_buoy_type,dist_to_breakwater_m,dist_to_restricted_area_m,sea_room_score,navigation_support_score,wind_speed_mps,wind_dir_deg,wave_height_m,visibility_km,tide_height_m,current_speed_kn,current_dir_deg,weather_exposure_score,shelter_score,night_day_flag,local_hour_kst,transfer_side_exposure,escape_corridor_availability,distance_to_open_sea_route_m,time_to_conflict_if_aborted_min,domain_overlap_fixed_hazards,transfer_feasibility_score,go_no_go,go_no_go_reason,required_ship_domain_m2,available_sea_room_m2,domain_clearance_ratio,emergency_turn_feasible,emergency_escape_route_feasible,mob_recovery_feasible,trajectory_restoration_feasible
INT_440155260_565887000_20240829_0000,440155260,565887000,JONGHAP65HO,ACX DIAMOND,Cargo,inbound,2024-08-29 00:00:00+00:00,2024-08-29 00:05:31+00:00,2024-08-29 00:16:40+00:00,16.666666666666668,35.069357043418805,128.81848585644286,35.069370775302865,128.8184843710904,study_area_other,False,False,False,413.7157753715202,416.05085641262895,420.3921540336771,486.23335667793873,488.6189157497764,551.7153172961406,342.9657753715203,0.0369565217391304,9.754347826086958,0.9782608695652174,0.0,0.0217391304347826,course_aligned_only,0.5680474067577642,False,3.33,7.5,2.5,3.34,,,30.0,36.0,215196000,192.62234536425504,449.53242205318105,7.6386669099179585,154.13698493913284,7.636984939132844,,5.673145231214736,high,15.3,enc_geojson,10.800000190734863,0.0,4.499999809265137,0.41666664164743356,caution,False,KR5G3A44_NAVLNE,926.850224233345,3267.7173887502563,Busan New Port East Breakwater East Light,breakwater_light,3267.7173887502563,,0.0,0.3264199701022207,,,,,,,,1.0,0.3464565222499487,day,9,unknown,,,,none,0.2840237033788821,no_go,collision_risk_high,312456.52214073366,1616304.181337737,5.17289308049629,True,False,False,False
INT_440104800_370206000_20240829_0000,440104800,370206000,YUNG CHANG 3 HO,RUN LONG,Cargo,inbound,2024-08-29 00:00:07+00:00,2024-08-29 00:15:59+00:00,2024-08-29 00:17:11+00:00,17.066666666666666,35.06650759482397,128.79556930864248,35.06668236878273,128.79676749071797,study_area_other,False,False,False,166.5007742002805,314.24760951829273,412.88018546588273,277.08148085983476,418.8039523848447,243.66319218407787,120.7007744863828,1.5697508896797152,77.9238434163701,0.2384341637010676,0.0,0.9217081850533808,boarding_operation,0.5776605773936316,True,3.41,7.68,2.56,3.42,,,172.0,219.0,636020349,229.83013526304566,270.7083831354184,133.43674660464788,251.16523785510716,204.16523785510716,-4.815116530710645,5.72541307404386,medium,16.7,enc_geojson,6.300000190734863,0.0,10.399999809265136,1.6507935705398809,safe,False,KR5G3A44_NAVLNE,161.38663092830814,1805.0909327295526,Busan New Port West Breakwater Light,breakwater_light,1805.0909327295526,,0.0,0.5276332937546335,,,,,,,,1.0,0.6389818134540894,day,9,unknown,,,-4.815116530710645,none,0.5776605773936316,review,collision_risk_medium;limited_sea_room,102943.70807283034,1616304.181337737,15.700854492187501,True,False,False,False
INT_440104800_538008563_20240829_0000,440104800,538008563,YUNG CHANG 3 HO,BALTIC WEST,Cargo,inbound,2024-08-29 00:00:07+00:00,2024-08-29 00:07:38+00:00,2024-08-29 00:13:18+00:00,13.183333333333334,35.066819521690334,128.80105528573108,35.06702078369281,128.80074077639017,study_area_other,False,False,False,222.61792837261456,290.55240999632025,446.0585868692336,311.81150368769454,370.8027903381032,366.48099172609705,143.56792865871685,1.1411167512690357,132.42131979695432,0.0050761421319796,0.0,1.0,boarding_operation,0.4774377032133179,False,2.64,5.93,1.98,2.63,,,110.0,131.0,636020349,301.01935891435414,430.12513543418027,192.90285353372462,301.04665781778704,220.79665781778704,-8.49882641419128,6.45237977169827,medium,16.3,enc_geojson,11.800000190734863,0.0,4.499999809265137,0.38135590987519236,caution,False,KR5G3A44_RECTRC,382.157109050461,2195.644715656246,Busan New Port East Breakwater East Light,breakwater_light,2195.644715656246,,0.0,0.4331049328505643,,,,,,,,1.0,0.5608710568687508,day,9,unknown,,,-8.49882641419128,none,0.23871885160665895,review,collision_risk_medium;ukc_caution;limited_sea_room;detection_not_confirmed,428016.8663103806,1616304.181337737,3.776262826441186,True,False,False,False
INT_440702880_370206000_20240829_0000,440702880,370206000,KOREA NO.501,RUN LONG,Cargo,inbound,2024-08-29 00:00:10+00:00,2024-08-29 00:02:17+00:00,2024-08-29 00:18:07+00:00,17.95,35.06661470175254,128.7958917634374,35.06702422090696,128.79614368130015,study_area_other,False,False,False,200.4335246885517,301.669293808421,483.7076137663344,311.20304603068416,414.6234747435837,280.25167260784957,156.43352468855164,1.1377593360995852,71.08838174273859,0.3278008298755187,0.0,0.95850622406639,boarding_operation,0.5937227113740521,True,3.59,8.08,2.69,3.59,,,43.0,75.0,636020349,149.4713615940568,254.98645271906355,117.71481618829304,176.36597183853993,129.36597183853993,-2.1046804608245373,6.047072902906004,medium,16.7,enc_geojson,6.300000190734863,3.5,10.399999809265136,1.6507935705398809,safe,False,KR5G3A44_NAVLNE,165.3643534296509,1836.5370890283134,Busan New Port West Breakwater Light,breakwater_light,1836.5370890283134,,0.0,0.521861904704661,,,,,,,,1.0,0.6326925821943373,day,9,unknown,,,-2.1046804608245373,none,0.5937227113740521,review,collision_risk_medium;limited_sea_room,102943.70807283034,1616304.181337737,15.700854492187501,True,False,False,False
INT_440702880_538008563_20240829_0000,440702880,538008563,KOREA NO.501,BALTIC WEST,Cargo,inbound,2024-08-29 00:00:10+00:00,2024-08-29 00:14:14+00:00,2024-08-29 00:18:07+00:00,17.95,35.06761279793992,128.80134599014033,35.06761057219062,128.8005439791677,study_area_other,False,False,False,266.30780332584413,398.2883902459479,443.86318403947007,361.862282395324,489.2604891195013,412.8265966148271,189.0578033258441,1.4898305084745764,91.3322033898305,0.2372881355932203,0.0,0.7627118644067796,boarding_operation,0.5066115044451714,False,3.59,8.08,2.69,3.59,,,147.0,218.0,636020349,376.420112294466,461.82284575756245,224.6005638571068,384.38677599601965,304.13677599601965,-7.6261137760551865,6.4288538229393435,medium,15.9,enc_geojson,11.800000190734863,3.5,4.099999809265137,0.34745760533837783,caution,False,KR5G3A44_RECTRC,315.11821843986945,2287.72953366149,Busan New Port East Breakwater East Light,breakwater_light,2287.72953366149,,0.0,0.42669598193110236,,,,,,,,1.0,0.542454093267702,day,9,unknown,,,-7.6261137760551865,none,0.2533057522225857,review,collision_risk_medium;ukc_caution;limited_sea_room;detection_not_confirmed,428016.8663103806,1616304.181337737,3.776262826441186,True,False,False,False
INT_440005000_215196000_20240829_0000,440005000,215196000,YUNG CHANG T-1,CMA CGM CASSIOPEIA,Cargo,inbound,2024-08-29 00:00:18+00:00,2024-08-29 00:16:47+00:00,2024-08-29 00:17:04+00:00,16.766666666666666,35.06958895783906,128.81783587835895,35.06926361594213,128.81725759543042,study_area_other,False,False,False,0.0,68.4080575439865,117.21110795133488,205.14011105714349,213.38952847416405,131.75359432671814,-168.5780835980178,1.2038167938931297,60.14885496183206,0.3511450381679389,0.0,0.7251908396946565,boarding_operation,0.7040263994910942,True,3.35,7.54,2.51,3.37,,,9.0,11.0,565887000,268.56753671309,401.8912660151228,-40.00248912814027,106.49909830273378,-40.000901697266215,,5.814486511585937,high,15.3,enc_geojson,13.800000190734863,0.0,1.4999998092651374,0.10869563685022392,critical,False,KR5G3A44_NAVLNE,873.4382823719642,3246.4699680671715,Busan New Port East Breakwater East Light,breakwater_light,3246.4699680671715,,0.0,0.3335415623504048,,,,,,,,1.0,0.3507060063865657,day,9,unknown,,,,none,0.7040263994910942,no_go,collision_risk_high;ukc_critical,827929.0447417469,1616304.181337737,1.9522254855087315,True,False,False,False
INT_440005000_565887000_20240829_0000,440005000,565887000,YUNG CHANG T-1,ACX DIAMOND,Cargo,inbound,2024-08-29 00:00:18+00:00,2024-08-29 00:07:04+00:00,2024-08-29 00:16:47+00:00,16.483333333333334,35.0696171985434,128.82012473380968,35.069619498913816,128.8200583553119,study_area_other,False,False,False,125.69830783005295,140.80599998344553,150.4069419926569,190.82641426588063,199.39023290610348,250.64511932483867,55.698307830052954,0.6823529411764707,100.77058823529411,0.0470588235294117,0.0,0.976470588235294,boarding_operation,0.5807378780470662,True,3.3,7.42,2.47,3.29,,,21.0,28.0,215196000,344.24326170143826,444.6293234240409,2.735568280777784,149.23390209999025,2.733902099990246,,5.638810155428887,high,17.2,enc_geojson,10.800000190734863,0.0,6.399999809265136,0.5925925644663957,safe,False,KR5G3A44_NAVLNE,975.8775880682242,3392.242677465093,Busan New Port East Breakwater East Light,breakwater_light,3392.242677465093,,0.0,0.3198829882575701,,,,,,,,1.0,0.32155146450698135,day,9,unknown,,,,none,0.5807378780470662,no_go,collision_risk_high,312456.52214073366,1616304.181337737,5.17289308049629,True,False,False,False
INT_440127410_413218000_20240829_0054,440127410,413218000,PILOT 11 EULSOOKDO,HUA HANG HAN YA 2,Cargo,inbound,2024-08-29 00:54:19+00:00,2024-08-29 00:55:47+00:00,2024-08-29 01:20:46+00:00,26.45,34.9876451141203,128.81059981349432,35.01945796770527,128.79402336258715,study_area_other,False,False,False,0.0,272.18970861001674,499.4813955798931,14.35306597224618,340.839625687451,8.866494856712778,-97.86171801190449,5.651436464088397,28.401104972375695,0.7917127071823205,0.2342541436464088,0.0,course_aligned_only,0.7220437001227747,True,5.29,11.9,3.97,5.29,,,14.0,179.0,256490000,453.3126500607625,201.45726923718595,-36.43132128968952,337.72029153568366,258.97029153568366,-10.16177284134754,5.788534405477171,high,37.0,enc_geojson,4.599999904632568,24.0,32.40000009536743,7.043478427627365,safe,False,KR5G3E22_NAVLNE,26.186731146442256,6879.079754637534,Busan New Port East Breakwater East Light,breakwater_light,6879.079754637534,,0.0,0.44650843584714106,,,,,,,,1.0,0.0,day,9,unknown,,,-10.16177284134754,none,0.7220437001227747,no_go,collision_risk_high,98174.77042468103,1616304.181337737,16.463539200000003,True,False,False,False
INT_440008040_215196000_20240829_0103,440008040,215196000,SIN SUN DAE,CMA CGM CASSIOPEIA,Cargo,outbound,2024-08-29 01:03:25+00:00,2024-08-29 01:03:57+00:00,2024-08-29 01:21:17+00:00,17.866666666666667,35.063325458453136,128.78569817033377,35.03455867802863,128.78363272582874,study_area_other,False,False,False,0.0,105.11741808191468,495.1095791113544,21.3290198036691,269.72235990524734,12.825266102841375,-301.3091422517292,4.305154236626318,11.017024599765715,0.9472862163217494,0.5440583105557725,0.0,course_aligned_speed_similar,0.789878687795566,True,9.83,3.57,2.68,1.79,,,7.0,14.0,440319740,686.9952667772129,1408.6176378840282,1108.6623214794454,1221.6563127918448,1117.4063127918448,-1.290096632909153,5.8496531696158645,low,18.5,enc_geojson,13.800000190734863,0.0,4.699999809265137,0.34057969161628376,caution,False,KR5G3A44_NAVLNE,29.81928128453523,857.0715178649523,Busan New Port West Breakwater Light,breakwater_light,857.0715178649523,,0.0,0.6460240958287287,,,,,,,,1.0,0.8285856964270095,day,10,unknown,,,-1.290096632909153,none,0.789878687795566,review,ukc_caution;limited_sea_room,827929.0447417469,1616304.181337737,1.9522254855087315,True,False,False,False
INT_440112210_256490000_20240829_0111,440112210,256490000,KOREA NO.1,NESRIN AKSOY,Cargo,inbound,2024-08-29 01:11:35+00:00,2024-08-29 01:14:16+00:00,2024-08-29 02:07:42+00:00,56.11666666666667,35.04996684127868,128.78325661287505,35.066650462495936,128.80042822176534,study_area_other,False,False,False,0.0,111.88075676527616,499.4106375279564,23.46933530985465,203.26703536971013,20.709188069199563,-162.7986371123824,0.404595798854233,13.408402291534054,0.8345003182686187,0.630808402291534,0.1691915977084659,course_aligned_speed_similar,0.8850522048942642,True,11.22,25.25,8.42,11.23,,,79.0,137.0,440319740,615.7242452339196,656.1148431028511,486.7861098712567,547.7126377515856,486.9626377515856,-0.0327340657786963,5.924774502095226,low,18.3,enc_geojson,5.099999904632568,0.0,13.200000095367432,2.5882353612158413,safe,False,KR5G3A44_NAVLNE,210.24301188665254,442.60795309497996,Busan New Port East Breakwater West Light,breakwater_light,442.60795309497996,,0.0,0.621967598415113,,,,,,,,1.0,0.911478409381004,day,10,unknown,,,-0.0327340657786963,possible,0.8850522048942642,review,hazard_overlap_possible;limited_sea_room,224441.662357762,1616304.181337737,7.201444528428657,True,True,False,True
