event_id,pilot_mmsi,vessel_mmsi,pilot_ship_name,vessel_ship_name,vessel_ship_type_class,traffic_direction,start_time,meeting_time,end_time,duration_min,meeting_lat,meeting_lon,centroid_lat,centroid_lon,transfer_zone_class,inside_static_zone,inside_embark_zone,inside_disembark_zone,min_distance_m,avg_distance_m,max_distance_m,min_antenna_distance_m,avg_antenna_distance_m,min_center_distance_m,min_domain_clearance_m,avg_rel_speed_kn,avg_heading_diff_deg,course_aligned_share,speed_similar_share,boarding_operation_share,dominant_rule_tag,confidence_score,likely_transfer,escort_phase_duration_min,approach_phase_duration_min,alongside_phase_duration_min,separation_phase_duration_min,opening_distance_5min_after_transfer_m,opening_rate_m_per_min,surrounding_vessel_count_0_5nm,surrounding_vessel_count_1_0nm,nearest_third_vessel_mmsi,nearest_third_vessel_distance_m,nearest_third_vessel_center_cpa_m,nearest_third_vessel_cpa_m,nearest_third_vessel_hull_cpa_m,nearest_third_vessel_domain_clearance_m,nearest_third_vessel_tcpa_min,collision_risk_score,collision_risk_class,depth_m,depth_source,vessel_draft_m,pilot_draft_m,ukc_m,ukc_ratio,ukc_risk_class,in_fairway,fairway_name,dist_to_fairway_edge_m,dist_to_nearest_buoy_m,nearest_buoy_name,nearest_buoy_type,dist_to_breakwater_m,dist_to_restricted_area_m,sea_room_score,navigation_support_score,wind_speed_mps,wind_dir_deg,wave_height_m,visibility_km,tide_height_m,current_speed_kn,current_dir_deg,weather_exposure_score,shelter_score,night_day_flag,local_hour_kst,transfer_side_exposure,escape_corridor_availability,distance_to_open_sea_route_m,time_to_conflict_if_aborted_min,domain_overlap_fixed_hazards,transfer_feasibility_score,go_no_go,go_no_go_reason,required_ship_domain_m2,available_sea_room_m2,domain_clearance_ratio,emergency_turn_feasible,emergency_escape_route_feasible,mob_recovery_feasible,trajectory_restoration_feasible
INT_440155330_636093137_20240108_0018,440155330,636093137,HO RAN DO HO,AL JASRAH,Cargo,outbound,2024-01-08 00:18:40+00:00,2024-01-08 00:19:00+00:00,2024-01-08 00:41:19+00:00,22.65,35.068691849813746,128.7853226029336,35.03775861896808,128.7846007410153,study_area_other,False,False,False,0.0,112.94580636781404,496.77288186411096,19.544951717939263,289.9781217223884,27.144747706623,-291.10892974394017,3.503560830860534,4.907164052564645,0.9910979228486648,0.6918185671894871,0.0,course_aligned_speed_similar,0.8508884708680704,True,12.46,4.53,3.4,2.26,,,1.0,107.0,440154020,157.4572067983807,21.077971318148418,-275.4611227371293,156.92318816436568,57.42318816436568,-2.205963737734692,6.298158984566882,high,17.6,enc_geojson,14.0,0.0,3.6000000000000014,0.25714285714285723,caution,False,KR65886D_RECTRC,531.4410041627528,1011.0626043061062,Busan New Port Seocon Halla South Light,breakwater_light,1011.0626043061062,,0.0,0.5791411994449663,,,,,,,,1.0,0.7977874791387788,day,9,unknown,,,-2.205963737734692,none,0.8508884708680704,no_go,collision_risk_high,850894.0870394883,1616304.181337737,1.899536271266541,True,False,False,False
INT_440155330_636022443_20240108_0050,440155330,636022443,HO RAN DO HO,MSC CALYPSO-S/TRIAL,Cargo,inbound,2024-01-08 00:50:55+00:00,2024-01-08 00:51:00+00:00,2024-01-08 01:01:14+00:00,10.316666666666666,34.96018793168878,128.82358722126656,34.96826059671955,128.82078605435234,embark,True,True,False,0.0,99.93194276155164,359.39878089199465,15.044836240405605,275.9521031372916,20.13022216549659,-296.6329732981809,5.165327978580991,9.041834002677378,0.8721552878179384,0.4384203480589023,0.0,course_aligned_only,0.6827495351777481,True,2.06,4.64,1.55,2.07,,,0.0,0.0,636093137,3009.020999495521,1212.3230511970621,658.2963734187492,2530.584987563668,2347.0849875636677,5.478746133304791,5.727081202723708,low,30.5,enc_geojson,10.5,0.0,20.0,1.9047619047619047,safe,False,KR5G3E22_TSSBND,2011.4593135622763,10129.701991908281,Busan New Port East Breakwater East Light,breakwater_light,10129.701991908281,,1.0,0.25,,,,,,,,1.0,0.0,day,9,unknown,,,5.478746133304791,none,0.6827495351777481,review,weak_navigation_support,841670.3710085487,10775361.208918246,12.80235301143659,True,True,True,True
INT_440335980_636022443_20240108_0121,440335980,636022443,HANKOOK51,MSC CALYPSO-S/TRIAL,Cargo,inbound,2024-01-08 01:21:26+00:00,2024-01-08 01:23:35+00:00,2024-01-08 01:34:57+00:00,13.516666666666667,35.04708952917947,128.7838782342394,35.05760209766256,128.78573659366947,study_area_other,False,False,False,0.0,107.8670143653024,495.8859647600468,6.056403149928076,278.69089612501335,11.582175830659637,-290.8662619525529,0.7324046434494195,24.172106135986738,0.7764510779436152,1.0,0.0,course_aligned_speed_similar,0.8194269301639949,True,2.7,6.08,2.03,2.71,,,0.0,0.0,440044970,2137.0917733873207,824.0738953586566,531.6077584357574,1969.5073266009738,1872.0073266009736,6.484228062197223,5.485681019274382,low,17.9,enc_geojson,10.5,0.0,7.399999999999999,0.7047619047619046,safe,False,KR5G3A44_RECTRC,134.93246625420323,338.2734417282517,Busan New Port East Breakwater West Light,breakwater_light,338.2734417282517,,1.0,0.6320090044994395,,,,,,,,1.0,0.9323453116543496,day,10,unknown,,,6.484228062197223,possible,0.8194269301639949,review,hazard_overlap_possible,841670.3710085487,10775361.208918246,12.80235301143659,True,True,True,True
INT_440051510_636022443_20240108_0122,440051510,636022443,KOREA NO.601,MSC CALYPSO-S/TRIAL,Cargo,inbound,2024-01-08 01:22:21+00:00,2024-01-08 01:23:50+00:00,2024-01-08 01:34:31+00:00,12.166666666666666,35.04798962416503,128.7838666987441,35.058876230489844,128.78627189040364,study_area_other,False,False,False,0.0,105.743076828892,494.7314817479387,23.449270097791356,267.46283094604917,28.716915759121484,-280.49806633999066,0.7116126384899467,16.039515798112433,0.8284776364382438,0.9975379565038982,0.0,course_aligned_speed_similar,0.8209905507682487,True,2.43,5.48,1.82,2.44,,,0.0,0.0,440044970,2050.611963237104,873.8412365626459,581.3750996397467,1878.7400191076706,1781.2400191076704,6.092670563286919,5.508134628479489,low,18.5,enc_geojson,10.5,0.0,8.0,0.7619047619047619,safe,False,KR5G3A44_RECTRC,176.87427656425345,325.72853736262834,Busan New Port East Breakwater West Light,breakwater_light,325.72853736262834,,1.0,0.6264167631247662,,,,,,,,1.0,0.9348542925274743,day,10,unknown,,,6.092670563286919,possible,0.8209905507682487,review,hazard_overlap_possible,841670.3710085487,10775361.208918246,12.80235301143659,True,True,True,True
INT_373493000_440309000_20240108_0342,373493000,440309000,KING NO.7,PATTERN POS,Cargo,outbound,2024-01-08 03:42:12+00:00,2024-01-08 03:42:41+00:00,2024-01-08 04:05:55+00:00,23.716666666666665,35.065930892339736,128.7988880526391,35.067754426723944,128.79873676932587,study_area_other,False,False,False,0.0,67.86794573640982,481.96446849364446,0.9403834194387172,93.68200766382836,1.3466964267830648,-59.59619044839624,0.7645485835319036,31.32764098490866,0.6081546200688377,0.0312417262377548,0.514958962139264,boarding_operation,0.7977552179860559,True,13.04,4.74,3.56,2.38,,,0.0,28.0,215331000,927.0116026554739,447.5776209399585,150.21471299403635,788.818325839926,686.818325839926,283.96891496889543,-2.625360021921966,medium,16.0,enc_geojson,0.0,0.0,16.0,,safe,False,KR5G3A44_RECTRC,372.5294790447783,2048.2502034530435,Busan New Port West Breakwater Light,breakwater_light,2048.2502034530435,,0.0,0.4589543688851889,,,,,,,,1.0,0.5903499593093913,day,12,unknown,,,283.96891496889543,none,0.7977552179860559,review,collision_risk_medium;limited_sea_room,2513.2741228718346,1616304.181337737,643.1070000000001,True,False,False,False
INT_440155330_477790500_20240108_0404,440155330,477790500,HO RAN DO HO,CMA CGM TUTICORIN,Cargo,outbound,2024-01-08 04:04:35+00:00,2024-01-08 04:07:04+00:00,2024-01-08 04:19:04+00:00,14.483333333333333,35.060899512126724,128.78387714000834,35.04029273093234,128.78170548859083,study_area_other,False,False,False,0.0,108.33795609102646,433.3192569350284,13.290085986335749,259.49699920700397,12.766223854977635,-281.4345011977577,2.526028238182934,4.564088397790056,0.9742173112338858,0.5893186003683242,0.0,course_aligned_speed_similar,0.8035639195825659,True,7.97,2.9,2.17,1.44,,,35.0,202.0,440400610,116.53840334741811,327.5772629215402,33.37653786880486,487.6685555584381,388.6685555584381,1.7726334234604124,6.098171606389143,high,17.9,enc_geojson,12.800000190734863,0.0,5.099999809265135,0.3984374791616576,safe,False,KR65886D_RECTRC,244.41088465043782,572.8069624337162,Busan New Port West Breakwater Light,breakwater_light,572.8069624337162,,0.0,0.6174118820466084,,,,,,,,1.0,0.8854386075132568,day,13,unknown,,,1.7726334234604124,none,0.8035639195825659,no_go,collision_risk_high,709346.4884393465,1616304.181337737,2.2785820578231295,True,False,False,False
INT_440030820_215167000_20240108_0502,440030820,215167000,NO.7 YONGSUNG,ANL WANGARATTA,Cargo,inbound,2024-01-08 05:02:23+00:00,2024-01-08 05:04:23+00:00,2024-01-08 05:59:53+00:00,57.5,35.04845443854778,128.7843253100197,35.066709127357,128.80291581375346,study_area_other,False,False,False,0.0,68.55973883245426,496.87258599801976,10.419032386234722,176.41213873731866,22.70618841312901,-197.42874960063648,0.4539289805269186,22.181512027491408,0.7262313860252004,0.4744558991981672,0.4247422680412371,boarding_operation,0.8612957426498663,True,11.5,25.88,8.62,11.5,,,0.0,0.0,440044970,2029.2586790732462,1057.077539893568,844.0905332560199,1883.1895136488336,1811.9395136488336,5.380184972429918,5.172683473341548,low,18.5,enc_geojson,9.100000381469727,0.0,9.399999618530273,1.0329669477455663,safe,False,KR5G3A44_NAVLNE,245.21988502302312,289.5482047000309,Busan New Port East Breakwater West Light,breakwater_light,289.5482047000309,,1.0,0.5690459812135917,,,,,,,,1.0,0.9420903590599938,day,14,unknown,,,5.380184972429918,possible,0.8612957426498663,review,hazard_overlap_possible,428016.8663103806,10775361.208918246,25.175085509607904,True,True,True,True
INT_440139260_215167000_20240108_0504,440139260,215167000,KOREA 401,ANL WANGARATTA,Cargo,inbound,2024-01-08 05:04:07+00:00,2024-01-08 05:05:26+00:00,2024-01-08 05:59:56+00:00,55.81666666666667,35.05061213116167,128.78453814881453,35.06632579887645,128.8016782487476,study_area_other,False,False,False,0.0,65.85377681226986,496.7978450800954,8.360979058414747,172.3658762897346,11.704038025763335,-225.58002715256313,0.5222263868065967,15.19683908045977,0.8334582708645677,0.4982508745627186,0.331584207896052,course_aligned_speed_similar,0.8772630958826143,True,11.16,25.12,8.37,11.17,,,0.0,58.0,440044970,1845.2534450421656,1057.3856525931892,844.3986459556411,1579.283847702357,1508.033847702357,4.229987580975416,5.249924305940832,low,17.4,enc_geojson,9.100000381469727,0.0,8.299999618530272,0.9120878319336677,safe,False,KR5G3A44_NAVLNE,369.9301891995925,397.4724328180473,Busan New Port East Breakwater West Light,breakwater_light,397.4724328180473,,0.0,0.6006759747733876,,,,,,,,1.0,0.9205055134363905,day,14,unknown,,,4.229987580975416,possible,0.8772630958826143,review,hazard_overlap_possible;limited_sea_room,428016.8663103806,1616304.181337737,3.776262826441186,True,True,False,True
INT_440139260_215331000_20240108_0529,440139260,215331000,KOREA 401,CMA CGM ARGENTINA,Cargo,outbound,2024-01-08 05:29:56+00:00,2024-01-08 05:29:56+00:00,2024-01-08 06:00:16+00:00,30.333333333333332,35.069329547472506,128.81006488903503,35.06871405570891,128.8111276042238,study_area_other,False,False,False,40.87690301731112,182.34776213541696,294.92997043847464,297.77672479622595,425.82911279767814,251.14009848098863,-65.62309698268888,0.9439306358381504,85.73063583815029,0.0462427745664739,0.0,0.953757225433526,boarding_operation,0.6654090701356634,True,16.68,6.07,4.55,3.03,,,32.0,35.0,215167000,75.6837184669192,202.07844780847222,-270.9786176976039,0.0,-243.0332761245307,-1.977802096971922,6.614593993419694,high,18.0,enc_geojson,14.399999618530273,0.0,3.6000003814697266,0.2500000331136924,caution,False,KR5G3A44_NAVLNE,542.219123304563,2795.540208256968,Busan New Port East Breakwater East Light,breakwater_light,2795.540208256968,,0.0,0.3777041168927249,,,,,,,,1.0,0.4408919583486064,day,14,unknown,,,-1.977802096971922,none,0.6654090701356634,no_go,collision_risk_high,841670.3710085487,1616304.181337737,1.920352951715489,True,False,False,False
INT_440139260_228339600_20240108_0530,440139260,228339600,KOREA 401,CMA CGM ALMAVIVA,Cargo,outbound,2024-01-08 05:30:02+00:00,2024-01-08 05:40:02+00:00,2024-01-08 06:04:06+00:00,34.06666666666667,35.06927025662837,128.81492378827187,35.069437575379915,128.81482012567335,study_area_other,False,False,False,0.0,66.29100962888016,243.49475897328335,172.90446826053815,288.39957928651387,82.8428253099521,-209.53056658361663,0.9346666666666666,113.21466666666667,0.0177777777777777,0.0,1.0,boarding_operation,0.6844750000000001,True,18.74,6.81,5.11,3.41,,,65.0,65.0,215167000,139.1621138799886,282.9319619972496,-165.73529993871773,0.0,-165.63648698228434,0.8058816278652158,6.735493308674465,high,17.4,enc_geojson,13.600000381469727,0.0,3.799999618530272,0.2794117288193497,caution,False,KR5G3A44_NAVLNE,771.7697611795534,3046.9521060056923,Busan New Port East Breakwater East Light,breakwater_light,3046.9521060056923,,0.0,0.3470973651760596,,,,,,,,1.0,0.3906095787988616,day,14,unknown,,,0.8058816278652158,none,0.6844750000000001,no_go,collision_risk_high,700927.0201277259,1616304.181337737,2.3059521675212453,True,False,False,False
